wavelet,size,NMI,Qc,Qy
db2,23,1.1039256733962504,0.36537018688869044,0.7739094699883544
db2,25,1.1034692333081682,0.3632270161858616,0.7737968421492601
db2,27,1.107872700788381,nan,0.7833273024491343
db2,29,1.1071082471848492,nan,0.7830252486382042
db2,31,1.107745401667581,nan,0.7850490589949636
db2,33,1.1074548612725525,nan,0.7851772023723397
db2,35,1.1075402659074172,nan,0.7891102790875502
db2,37,1.1072198941567426,nan,0.7892495070500493
db2,39,1.1070279715696707,nan,0.7894908685407016
db3,3,1.059736771822981,0.21007447980057944,0.6299414059868258
db3,5,1.0786683080902415,0.24985020258543159,0.6847152086777496
db3,7,1.0870809636287544,0.25729421512877043,0.7130844909160922
db3,9,1.0936730214594148,0.26059536393235205,0.7159194808679186
db3,11,1.0954002982261943,0.2752394294061614,0.7426868825286232
db3,13,1.0955415551074439,0.2769375269015039,0.7442729068796998
db3,15,1.0949074343484608,0.27779025144400915,0.7454116251503706
db3,17,1.0984821105113984,0.2831994261595218,0.7478084768745707
db3,19,1.0979801091744577,0.30566037593562767,0.7669158253451692
db3,21,1.0974627605318255,0.30374413052611854,0.7665704877423943
db3,23,1.1011572632272795,0.31348253347349664,0.7728802349371401
db3,25,1.1006283151552514,0.31162530606740263,0.773018361737912
db3,27,1.1000208048579994,0.3104733371199961,0.772939006441386
db3,29,1.1048812889426032,0.32984126625810356,0.7832317749776878
db3,31,1.1040356117952095,0.32739553810091776,0.782728844545524
db3,33,1.1034594915628095,0.32430318712569056,0.783572104098302
db3,35,1.1048131595627373,0.46340495688019606,0.8888889790240206
db3,37,1.1045077361560216,0.46237455412042017,0.8894384073211304
db3,39,1.1045361518915093,nan,0.8901332341653176
db4,5,1.0620869766703607,0.16974497857903564,0.5546161872944326
db4,7,1.0784030976392924,0.19438772555294517,0.5891502611575434
db4,9,1.0824102101497197,0.19755947934524037,0.609642376923601
db4,11,1.0887275178075646,0.20330003243060465,0.6170484869975267
db4,13,1.0912750433533691,0.20576208219661885,0.634520420361402
db4,15,1.0908737441800953,0.20554891042364634,0.6350146371898268
db4,17,1.0937979381200376,0.20923360021944978,0.636929691380958
db4,19,1.0936359336067556,0.20927577241478912,0.6365069928997164
db4,21,1.0941382019981185,0.21855717879199382,0.6500353296181289
db4,23,1.096988870048566,0.22722695776491042,0.6541715056170064
db4,25,1.0967116983959304,0.2261171854491925,0.6542735715518823
db4,27,1.0960353932451459,0.22533003665812204,0.6555673412685891
db4,29,1.101421965144446,0.24763195202861452,0.6633075971002961
db4,31,1.1011163619988535,0.24745555524054913,0.6630313332238351
db4,33,1.1012613741015962,0.2467646049111438,0.662707590202176
db4,35,1.104572731733034,0.3434999771424233,0.7630677843961514
db4,37,1.1046761118342523,0.3433320909734828,0.7632357004962201
db4,39,1.1044487248318287,0.34252810287708246,0.7634270531126779
db5,5,1.0533174739941944,0.18716130150438284,0.64982529415655
db5,7,1.0679145225925724,0.22453897963299735,0.7046332593669639
db5,9,1.077674501772713,0.23286696628996856,0.7282578958670561
db5,11,1.083227304563397,0.23902479910044921,0.7341523999154561
db5,13,1.0855243337043625,0.24185681353483754,0.7474364258011063
db5,15,1.085413156814083,0.24250898955560926,0.7475221021576148
db5,17,1.0846441523482784,0.24113094332555374,0.7469368917312238
db5,19,1.0858646281188322,0.24238074269226836,0.7496499764516258
db5,21,1.0944976286822006,0.34024881348130437,0.8587067930469637
db5,23,1.0943445523565203,0.34093796934312826,0.8595485157539432
db5,25,1.1090323232567008,0.3803778789311589,0.8757872208530652
db5,27,1.108669623334022,0.3802174040572709,0.8758312246778115
db5,29,1.1079520074845655,0.38104679617995085,0.877184933605801
db5,31,1.1087841216966983,0.3948917290348282,0.8853851691462176
db5,33,1.109024121571499,0.39335017330549676,0.8862747743579457
db5,35,1.1091243284026495,0.3923547315163759,0.887162563981297
db5,37,1.1100081879576396,0.4350872087412333,0.8903985984001703
db5,39,1.1099929822270445,0.4348077302209199,0.8909374161047088
db6,7,1.057301346928566,0.17120721302450012,0.5727712813148796
db6,9,1.07150221387447,0.18850441386374547,0.6076113014241885
db6,11,1.0750122864616236,0.18501096941195397,0.6203705103510094
db6,13,1.0811237381890784,0.18802336606247522,0.6248479328413755
db6,15,1.0815644131391442,0.1907749156244146,0.6367048639382638
db6,17,1.081346779687855,0.18984798351129725,0.6358787998296751
db6,19,1.0902942461513747,0.20498527147177673,0.6451521530332667
db6,21,1.100209194692791,0.2817404926477637,0.7507061238918504
db6,23,1.0995338801496932,0.2798826495302844,0.750162045276731
db6,25,1.1095163485509179,0.31674444200241697,0.7641416507871515
db6,27,1.1089026038812386,0.31525832659304126,0.7638432188431354
db6,29,1.1082289862459869,0.31323139950683115,0.7634877628316747
db6,31,1.1093308667373245,0.32473843127013075,0.7692451017703537
db6,33,1.108888247838009,0.3234299492524425,0.7689328147682118
db6,35,1.1088390333960938,0.3219815741488431,0.7684227107971581
db6,37,1.1086874059503333,0.3399506708935081,0.7724935660891604
db6,39,1.1085633717190242,0.33882483375331224,0.772056965111502
db7,7,1.050582667241181,0.1480166539034054,0.5613457337050712
db7,9,1.061306462769903,0.1830962648194002,0.6153561085176412
db7,11,1.0705418830187283,0.18978443698730493,0.636809845926814
db7,13,1.0762308018496645,0.19390611778152866,0.641429736148395
db7,15,1.0776441905573686,0.197309279721263,0.655192030548261
db7,17,1.081306827973426,0.20383696458816555,0.6586088695642598
db7,19,1.088929357181988,0.21952753322152022,0.6669282931541716
db7,21,1.0886191126718308,0.2184339912855263,0.6661478152002961
db7,23,1.0975192655340997,0.271219614387149,0.7533871895966051
db7,25,1.0972473366882234,0.27022064257645095,0.7532188430298307
db7,27,1.1043847961487285,0.2970043569200679,0.7644002077185341
db7,29,1.1038523102494209,0.29585147503508963,0.7641956889588465
db7,31,1.1032523727196553,0.2945657462307736,0.7643370348689348
db7,33,1.1016973159266117,0.29130796009248006,0.7706132084952496
db7,35,1.1016706962945524,0.29060116788699436,0.7706936479209627
db7,37,1.1006990674659136,0.42564595599830696,0.8999274731148236
db7,39,1.1005876441919022,0.42735062064777257,0.9010676536786948
db8,9,1.0527588304526336,0.10798008109130176,0.4915307982845577
db8,11,1.0650167512136088,0.12358470649562835,0.5241479494634649
db8,13,1.0673452901326377,0.12367720517765579,0.5407751839657557
db8,15,1.0732905839915594,0.12896955827100695,0.5475449902586894
db8,17,1.0781090476904356,0.13960696663784183,0.5576474970558146
db8,19,1.077860985655993,0.1382865710763539,0.5573358354127059
db8,21,1.0842655661964582,0.15377117493629958,0.5648470444687091
db8,23,1.0940057129306058,0.19741014435922108,0.6329686801313921
db8,25,1.09377317671069,0.19624254828582224,0.6329185232034459
db8,27,1.0999594845085434,0.22224636455507057,0.6431026160413496
db8,29,1.099632736957249,0.22130496302730868,0.642979134291337
db8,31,1.0993128652005955,0.22061600086671193,0.6434005551254572
db8,33,1.0974776680129588,0.224521349701109,0.644679813297166
db8,35,1.096932747171779,0.2220262299984514,0.6453751760261328
db8,37,1.0952505643239339,0.21880893525770767,0.6454078312697141
db8,39,1.0979762157209887,0.2943773323279287,0.7558863316756846
db9,9,1.0428721582573652,0.17865336137659513,0.6195702735295445
db9,11,1.0520433641729892,0.21910199702618702,0.6749900801041784
db9,13,1.0589138396831423,0.21400357233534326,0.6909980523029723
db9,15,1.06407080968384,0.2182609358271546,0.6959202509711636
db9,17,1.0842055456972353,0.27931112752794424,0.8059444846932281
db9,19,1.1024828452260702,0.32000003176384473,0.823922366945495
db9,21,1.10732683859664,0.33200921521021154,0.8307177455595377
db9,23,1.1070458567140138,0.3315541408401587,0.8308699992006502
db9,25,1.1086514000196166,0.3765057266229047,0.8770705164904974
db9,27,1.1080418997986496,0.37719242947788556,0.8771008370295197
db9,29,1.1083862537980873,0.3788768549915567,0.8775642291378029
db9,31,1.1080945561024833,0.378526531416212,0.8778075450535282
db9,33,1.107771110946102,0.37876894634580555,0.8779297047214258
db9,35,1.107191119202054,0.3893632157519061,0.8837417677022311
db9,37,1.107060357544959,0.390919717673988,0.8842142214794146
db9,39,1.107001622039445,0.41234951397094893,0.8896072204161017
db10,11,1.0440011884865539,0.15506686169315814,0.5571571784415889
db10,13,1.0543731169809587,0.17418949837655934,0.5913754872188164
db10,15,1.0560416269496808,0.16968204694461092,0.5976849934819218
db10,17,1.0834678694638078,0.22965160940709844,0.7084412677594318
db10,19,1.0967688445598387,0.2631721955727,0.7227324720251571
db10,21,1.0964768167940144,0.2630520294136784,0.7229838603428641
db10,23,1.1015823991296192,0.27432222414109414,0.7299780542251285
db10,25,1.1029917824011473,0.2845899496580275,0.7457928608691924
db10,27,1.1025735043044975,0.28337530250882464,0.7460155238033412
db10,29,1.1027011382668572,0.28419880074975123,0.7460519297292342
db10,31,1.1023479648715706,0.28405417029211577,0.7461180317691082
db10,33,1.1021471231886826,0.28364731597977527,0.7460569550826683
db10,35,1.109242966685437,0.304460105893329,0.7560645153932588
db10,37,1.109110896165394,0.30329692552625226,0.7553232488731382
db10,39,1.109208160810076,0.30211154322057393,0.7553351019169732
db11,11,1.0377241816327323,0.11778079787088412,0.5218771242709431
db11,13,1.0475224602917597,0.15033946699273915,0.5816896714215686
db11,15,1.0543678523012994,0.15479531491114457,0.598432774604137
db11,17,1.0590125968403437,0.15853235946895783,0.6029056742327529
db11,19,1.079272686908783,0.2098565238294159,0.6998604739404576
db11,21,1.0885911704524769,0.24076687278438444,0.7148636357435186
db11,23,1.0928940110058964,0.25118758977838573,0.7206415721968508
db11,25,1.0927029304498261,0.25080446462240813,0.7203920349560831
db11,27,1.093702356287499,0.2589301587040311,0.7409598606901512
db11,29,1.0979420713117671,0.26923687039451166,0.7452188839359621
db11,31,1.0977534630461638,0.2687290374215333,0.7454599866780549
db11,33,1.0976138279742866,0.268453320056439,0.7454934311330723
db11,35,1.1003473239697663,0.28514722542594545,0.7573180095751766
db11,37,1.1000094363484965,0.28384290388038114,0.757070990738352
db11,39,1.1000282206975551,0.2832634584126468,0.7577573738142676
db12,13,1.0417821389630264,0.08249020725669902,0.46968347908287367
db12,15,1.050210237846042,0.091168527447072,0.49175943234030534
db12,17,1.0510657609787748,0.0895214423368906,0.49631301496092334
db12,19,1.0767346114364649,0.13559988880192056,0.5825078896705893
db12,21,1.085628211695458,0.1670581884297931,0.5983643328791522
db12,23,1.085235979511401,0.16656892420173966,0.597994483743196
db12,25,1.0892799783885698,0.17539393211131982,0.6035611515556448
db12,27,1.0912561144308024,0.1801747465718401,0.6169279998300478
db12,29,1.090946072816855,0.17901512603207465,0.6168967328046644
db12,31,1.0942317378585453,0.19051949607230442,0.6209520595516655
db12,33,1.0941258081745242,0.19037198343006353,0.6209488526707985
db12,35,1.0937540080503165,0.18954170815479213,0.6205262384474219
db12,37,1.0965655149295415,0.20875798037947457,0.6318806146628904
db12,39,1.09630244764454,0.20798959768264597,0.6320654289854729
db13,13,1.0342000954561634,0.1258330892498055,0.5615893820418502
db13,15,1.0421388027167466,0.1534481769233979,0.6187261649405468
db13,17,1.0476460982582176,0.14947609633073736,0.627303635934145
db13,19,1.0516606477195487,0.15294541655101895,0.6316595231380301
db13,21,1.0693728740341444,0.1865148230868539,0.708278050851758
db13,23,1.075357023468118,0.20455859478436395,0.7201371389594692
db13,25,1.0807463620662754,0.21424842146906706,0.7256118143914883
db13,27,1.0919283109682207,0.32391408717540887,0.857642670797331
db13,29,1.0916413434861447,0.3234323813027982,0.8576719271513543
db13,31,1.1059196318422306,0.3657959194906743,0.8739067252144478
db13,33,1.1057060915575871,0.3662820399981336,0.8739276807937661
db13,35,1.105629760012924,0.3672018092663315,0.8739352696848747
db13,37,1.1043313093050742,0.3781334462013884,0.8844957179440663
db13,39,1.1039831633563852,0.3785158945869089,0.8851639175341883
db14,15,1.0416343729370285,0.11482454544178684,0.5122450786802007
db14,17,1.0550545722148859,0.12826671328127107,0.5379962174261175
db14,19,1.0554002521465269,0.12363764144265267,0.539171968148212
db14,21,1.0754415510130657,0.15520102796956842,0.6037624906108705
db14,23,1.0803840892591776,0.16992600605733668,0.6125242061589768
db14,25,1.0797628709140912,0.16794792102368253,0.6113348802769869
db14,27,1.0872998157991185,0.17882700344424093,0.617400755145417
db14,29,1.0987862804728568,0.2520518635068657,0.7374418400813969
db14,31,1.0982940075476397,0.2502725629830587,0.7370836406979809
db14,33,1.1086884817426672,0.29277251148964906,0.7518358981541672
db14,35,1.1080998884933349,0.2918747506571613,0.7515027580739924
db14,37,1.107593189984782,0.291111404252901,0.7512504973282884
db14,39,1.1072218197241654,0.29195369517071734,0.7589151063586089
db15,15,1.0340552531940594,0.09771023890682966,0.49379585937632103
db15,17,1.0438695160683984,0.13188928999208427,0.5489582429941768
db15,19,1.054852929378967,0.14052485395220013,0.5637780213231733
db15,21,1.0565934766134435,0.14262511624386837,0.5661531914615988
db15,23,1.0727039277436727,0.1704599798760893,0.6250951904803003
db15,25,1.0785625839092663,0.18686408257426507,0.633466215326835
db15,27,1.0846195487458512,0.19698895086166743,0.6387989720535849
db15,29,1.0946289381775969,0.25345044654280363,0.7345570274901985
db15,31,1.0942780150409486,0.2524322300264928,0.7341201124948719
db15,33,1.1022159903647537,0.28296762700990236,0.7455722197498658
db15,35,1.1016393868037926,0.2819040684723714,0.7451888015540938
db15,37,1.1010728465042892,0.28082744725864933,0.7444907585385118
db15,39,1.0948921288011315,0.2738663877178955,0.7479402055931084
db16,17,1.0399492056927628,0.07209876823537295,0.4470821122002727
db16,19,1.0502576426517327,0.0812648932975084,0.47280960127301935
db16,21,1.052745733824714,0.08491178897209327,0.4761146279746666
db16,23,1.0704460969341383,0.10780209335646994,0.524386826189508
db16,25,1.075359526294472,0.12503188866253284,0.5336872861801909
db16,27,1.0750704836328955,0.12443293009245057,0.533212402588414
db16,29,1.0810924357704967,0.13836012393972996,0.5400621587340156
db16,31,1.0925660844762868,0.18456610621322314,0.611497665405758
db16,33,1.0922284757248157,0.1838858223624005,0.6109702352944251
db16,35,1.0985686579093552,0.2101457767796316,0.6217020013101833
db16,37,1.0981127939703803,0.20924563496516696,0.6212747058591004
db16,39,1.097697548762584,0.20841941814148582,0.6208258435368917
db17,17,1.0266123324902001,0.17650492815597282,0.5703307781229935
db17,19,1.04007052436941,0.22078454721698673,0.6336972304352239
db17,21,1.0954444406297124,0.2944616903700011,0.7952167069323556
db17,23,1.0962734973768007,0.29663012244338943,0.7982290353254763
db17,25,1.0981818402999994,0.3013002408172059,0.819479633349025
db17,27,1.099263883087885,0.3039681684639501,0.8196120683206638
db17,29,1.103836385196034,0.3141281049664955,0.8247359048290595
db17,31,1.1062273128132425,0.3575297077312597,0.8688121790665797
db17,33,1.105899000714974,0.357482774539961,0.8688467855957438
db17,35,1.1073634427547656,0.3619805303334907,0.8699552029353992
db17,37,1.1070893670471373,0.3616864185643639,0.8696946541562952
db17,39,1.10678492992883,0.3623579016367789,0.8695457999837368
db18,19,1.0357749911403709,0.16459737923281656,0.5194384994848695
db18,21,1.0773044881868892,0.22292024659407023,0.6737551085407578
db18,23,1.0903417511243518,0.2477809836689433,0.6872632177011485
db18,25,1.0955549280708357,0.2476339033983143,0.7025949121844876
db18,27,1.0964639413253774,0.24758893881111135,0.7020752998043085
db18,29,1.0960410099973257,0.24645283645845897,0.7009593169726498
db18,31,1.100310395270162,0.2528805228321579,0.7048303095036987
db18,33,1.101323907299962,0.2684374321652032,0.7404244337314454
db18,35,1.1010779219765425,0.2681715967819725,0.7404908757623191
db18,37,1.101706231042009,0.27157677857811313,0.741197979106785
db18,39,1.1014054565830251,0.2710319961959831,0.7409938611381025
db19,19,1.0252261660583464,0.11740641164875477,0.4731187927859316
db19,21,1.0354227507330793,0.1573830232994992,0.5350172191126767
db19,23,1.085455278063892,0.22941080178178827,0.6849396181755095
db19,25,1.0866612256437627,0.23216805451241934,0.688451717368386
db19,27,1.090021154363578,0.23854220053241298,0.708521480762202
db19,29,1.0896532363463678,0.23752308785640813,0.7073861679650897
db19,31,1.0930265385361857,0.24305932443267503,0.7104206620669411
db19,33,1.0927504399920696,0.24618214361238427,0.7252803593115951
db19,35,1.0925532520332908,0.2455846755657736,0.7251502308654204
db19,37,1.0969454024647047,0.25839350914023596,0.7297969543538567
db19,39,1.0967536476636466,0.2580165345591646,0.7296170064140616
db20,21,1.0317295791848993,0.08920759783447638,0.43107018088641935
db20,23,1.070533853370509,0.12950141098327922,0.55264961734202
db20,25,1.0812502327339188,0.1533032037332101,0.5713883241399799
db20,27,1.084632151255292,0.15685343174310318,0.582446669877858
db20,29,1.0842881409007687,0.15628354098855102,0.5819209464362973
db20,31,1.0840080202431395,0.1562284472863916,0.5823302309132732
db20,33,1.0871673867849545,0.16102664614766796,0.5856230504714628
db20,35,1.08912581284759,0.16512887295984974,0.5976082891758748
db20,37,1.0909318677061124,0.1776608008084696,0.6022919041643291
db20,39,1.0906425678652212,0.1777884393374987,0.6024343476993493
db21,21,1.0223151881514299,0.1093926461728313,0.4987701981915184
db21,23,1.0317833816183521,0.1401502285247522,0.5544066404782544
db21,25,1.0720693755270045,0.19405318611975167,0.6997796915829783
db21,27,1.0766730696591653,0.20015349687517278,0.7047938634219524
db21,29,1.078453993362641,0.2009424253226317,0.7095689738002775
db21,31,1.078148860395398,0.20008615852050443,0.7090933662003033
db21,33,1.0792207267269485,0.20006520315605533,0.7098369984835279
db21,35,1.09057154963754,0.3069063777429797,0.8524436384539632
db21,37,1.0903707510947382,0.3061318318843927,0.8523736407134244
db21,39,1.105612138616685,0.35175323653869267,0.8689997153560121
db22,23,1.0286494224999632,0.0953985345499299,0.4532406893858402
db22,25,1.062071585947314,0.12725096446707837,0.5664646257112155
db22,27,1.0679297904832064,0.1401024085311597,0.5781773563387126
db22,29,1.0754880443493897,0.1463450760035356,0.588386618593397
db22,31,1.075432709765605,0.1469702811431671,0.5884263299470547
db22,33,1.0850203838046044,0.16718987537162525,0.5988196221504847
db22,35,1.0987751583757022,0.2399620664474588,0.7298413164413183
db22,37,1.098500465155886,0.24009044713295996,0.7301562129345182
db22,39,1.1065393872435687,0.2780400992194242,0.7458372817085774
db23,23,1.021471271947391,0.07410003497206641,0.42400350868936004
db23,25,1.0287598124565862,0.10340950456273397,0.47932986678103323
db23,27,1.0657085149500585,0.15173805735076468,0.60253646660094
db23,29,1.0700048921930663,0.15717169851236976,0.6059747384959531
db23,31,1.0740619724880527,0.16668252383276744,0.6161893169450462
db23,33,1.0736922581578445,0.16591337117155988,0.6151044981268105
db23,35,1.0823132258130763,0.18555342541402733,0.6250507659451002
db23,37,1.0933232028425517,0.24324853918864722,0.7204378897458332
db23,39,1.0929599140114834,0.2421687954965933,0.7200224528624884
db24,25,1.0271732027338911,0.049266483777153654,0.3896004129478082
db24,27,1.057868916670331,0.07234361144153478,0.48126299812971396
db24,29,1.062695012386658,0.08706614651118194,0.49483132747345343
db24,31,1.0682101204216676,0.09514789613070225,0.5098878504255857
db24,33,1.0711445979250214,0.10439898752566008,0.5118093174354695
db24,35,1.078068679009297,0.12072959799145752,0.5208823823229844
db24,37,1.09012362327146,0.16632504176126664,0.594110825805882
db24,39,1.0898775983743005,0.16588203212836156,0.5937179933043851
db25,25,1.0176358316369625,0.1334260453472838,0.5052032671980772
db25,27,1.0270034298433743,0.16233111686749618,0.5600406404579653
db25,29,1.055246324769304,0.1929472118951995,0.6833513520444662
db25,31,1.0826678687370144,0.26795789698518485,0.8102880985833386
db25,33,1.0999830509518584,0.3058810644163375,0.8251324630225711
db25,35,1.0995734188108148,0.30663321034836605,0.8244041316659626
db25,37,1.1060307335093924,0.3251718838616715,0.8334226218828155
db25,39,1.1064007686476829,0.3593183130189876,0.8745712544545514
db26,27,1.0244755521000914,0.10764971263428046,0.4548910339044917
db26,29,1.0482848552400592,0.12813864426819396,0.5533988677006857
db26,31,1.0526098290224561,0.14081126009390446,0.5670771160867054
db26,33,1.0809678300926027,0.1969070657411118,0.6802895547142249
db26,35,1.094219608796708,0.234683199718228,0.6960252784250534
db26,37,1.100007999346652,0.2495204305629092,0.7035810304961336
db26,39,1.100730982933476,0.2608750124135232,0.7318253981182241
db27,27,1.0185003961747945,0.07555350352198932,0.4166329407242578
db27,29,1.0243198453746578,0.09981327876212787,0.46571464934053247
db27,31,1.0494013478344442,0.12675319967093684,0.5675407773669923
db27,33,1.0741687472793204,0.17767681590978007,0.6705328071297657
db27,35,1.0844878724413498,0.21509153777129894,0.6879300977671328
db27,37,1.08416751563717,0.21386551269887577,0.6867948386738149
db27,39,1.0893470871170041,0.2237268604707574,0.6940933847921283
db28,29,1.0237642098609672,0.044381725165445425,0.37377622503509716
db28,31,1.045460094220245,0.06160323272465041,0.4593687928002845
db28,33,1.048877864939701,0.0701753182126141,0.4738286590616502
db28,35,1.0751705495706132,0.11625965828498883,0.5580029540763213
db28,37,1.0825448788727283,0.1437270124840791,0.5701431587217852
db28,39,1.0869273606974121,0.15453378693797035,0.5770319710032146
db29,29,1.0170970443935163,0.08660009036190759,0.45574238925510446
db29,31,1.024679271909014,0.10255189773236785,0.5067116914841642
db29,33,1.044649215580998,0.119001613932194,0.601688406126508
db29,35,1.065880993012944,0.15469949429544388,0.6807413319279857
db29,37,1.0719433212937806,0.17677276164263178,0.6917334686612447
db29,39,1.0716957898388917,0.17618372429835685,0.6906281248195495
db30,31,1.0232436096027628,0.07422772405421327,0.41910587596276583
db30,33,1.0418556816532456,0.08545238637719521,0.4932591239088243
db30,35,1.0524018439516787,0.09913110088263906,0.5130825479539277
db30,37,1.069960172421234,0.12527936515897503,0.5743434434194591
db30,39,1.0750723558841944,0.14386622074128058,0.5837424188034425
db31,31,1.019113040545067,0.06703155635093146,0.4060199275767583
db31,33,1.0251415085818323,0.09472005738274582,0.4524451526200001
db31,35,1.0439541656350635,0.11418729899659329,0.5358389622803192
db31,37,1.0689936904907422,0.14265548645541662,0.5943073292458126
db31,39,1.0739010566416738,0.1599483633543102,0.6038336222552265
db32,33,1.0214280870536332,0.040665948854212146,0.36150743554523856
db32,35,1.040556121204398,0.05425067267180552,0.4323407271243411
db32,37,1.0505285008007073,0.06686132667541934,0.4474366397026703
db32,39,1.0666791109971707,0.08631347119831015,0.49403066025261094
db33,33,1.0465545886871384,0.2194337656112986,0.5885237220595246
db33,35,1.0827619324881852,0.2888476267969482,0.7720297365061674
db33,37,1.0867787726837965,0.28787733409158217,0.7913922261611874
db33,39,1.1002006505919295,0.29316902353857094,0.8180948848672831
db34,35,1.0778450760278133,0.22594277261636167,0.6483717557157661
db34,37,1.082229850237647,0.22482120235935205,0.6657972048017248
db34,39,1.0885980421756654,0.2315613190453403,0.6714985730821873
db35,35,1.038563605608689,0.1462314306401961,0.485873981257531
db35,37,1.0730011155441674,0.2125283943887637,0.6413939118623534
db35,39,1.0759614493178697,0.20977605288399245,0.6572184412585854
db36,37,1.069114570687193,0.13448846318232907,0.5326746262212811
db36,39,1.0714741055593253,0.13215075249176828,0.5417688774241186
db37,37,1.030987791761726,0.12454498593600186,0.5026625561071846
db37,39,1.062884022614483,0.1784100667968373,0.670607673598523
dmey,31,1.0305299761671525,0.13493033221938883,0.5404686437912665
dmey,33,1.0396224625812935,0.1514255274255653,0.5592448992039648
dmey,35,1.0599556400306316,0.16797569968088796,0.6045819169027586
dmey,37,1.0801362178345355,0.2023311036193294,0.6683213578286589
dmey,39,1.087019248752775,0.21684303607445926,0.6784959439468813
haar,3,1.0940635740690443,0.3705312787796063,0.7714525989577591
haar,5,1.0995834136813871,0.41771339107571254,0.7968121675111239
haar,7,1.1065774877196575,0.4328953099583433,0.8006491929815626
haar,9,1.10712165203455,0.4605275886363148,0.8179470628825756
haar,11,1.1064619311888888,0.47842808558395256,0.8208760606382917
haar,13,1.1046686109121937,0.4714355673980988,0.824313203129148
haar,15,1.109285828940892,0.4767840769266317,0.8309257937601805
haar,17,1.1085695035729584,0.5109851320352661,0.8697225445627622
haar,19,1.107816643171202,0.5066265512875852,0.8727743009212597
haar,21,1.10977993382739,0.5280983752371627,0.8755950567193667
haar,23,1.1090889157856088,nan,0.8767030640572233
haar,25,1.1080694235976825,nan,0.8790396120172292
haar,27,1.1072864426647706,nan,0.8828146713964568
haar,29,1.1065260094302967,nan,0.8834576754732053
haar,31,1.1058317536461744,nan,0.884823376789798
haar,33,1.1056518058245035,nan,0.8956057681657503
haar,35,1.1056984856215653,nan,0.8969830506291634
haar,37,1.105893101690883,nan,0.8982811101141388
haar,39,1.1064324792605016,nan,0.8996334651649561
rbio1.1,3,1.0940635740690443,0.3705312787796063,0.7714525989577591
rbio1.1,5,1.0995834136813871,0.41771339107571254,0.7968121675111239
rbio1.1,7,1.1065774877196575,0.4328953099583433,0.8006491929815626
rbio1.1,9,1.10712165203455,0.4605275886363148,0.8179470628825756
rbio1.1,11,1.1064619311888888,0.47842808558395256,0.8208760606382917
rbio1.1,13,1.1046686109121937,0.4714355673980988,0.824313203129148
rbio1.1,15,1.109285828940892,0.4767840769266317,0.8309257937601805
rbio1.1,17,1.1085695035729584,0.5109851320352661,0.8697225445627622
rbio1.1,19,1.107816643171202,0.5066265512875852,0.8727743009212597
rbio1.1,21,1.10977993382739,0.5280983752371627,0.8755950567193667
rbio1.1,23,1.1090889157856088,nan,0.8767030640572233
rbio1.1,25,1.1080694235976825,nan,0.8790396120172292
rbio1.1,27,1.1072864426647706,nan,0.8828146713964568
rbio1.1,29,1.1065260094302967,nan,0.8834576754732053
rbio1.1,31,1.1058317536461744,nan,0.884823376789798
rbio1.1,33,1.1056518058245035,nan,0.8956057681657503
rbio1.1,35,1.1056984856215653,nan,0.8969830506291634
rbio1.1,37,1.105893101690883,nan,0.8982811101141388
rbio1.1,39,1.1064324792605016,nan,0.8996334651649561
rbio1.3,3,1.068309798542488,0.25120925141720346,0.6850691649384463
rbio1.3,5,1.0831867479413673,0.2845795012109795,0.7201239343965832
rbio1.3,7,1.0924376367699664,0.2881160881552672,0.7478117063451776
rbio1.3,9,1.097869585692454,0.29184166268410733,0.7498916024390443
rbio1.3,11,1.0992359434326766,0.3013298266057078,0.7656898121721419
rbio1.3,13,1.0985857940002244,0.30306699375248625,0.7666712705918083
rbio1.3,15,1.0978905498265694,0.3071431183531583,0.7667733547195364
rbio1.3,17,1.1000149810482849,0.31583916490406017,0.7719759286439836
rbio1.3,19,1.0999899579430783,0.34329260898892244,0.7856567370956448
rbio1.3,21,1.0997543705085278,0.34310522672584937,0.786005574901231
rbio1.3,23,1.1031486210990262,0.3500078022322644,0.7905883989689177
rbio1.3,25,1.1026640816936042,0.34802906484124796,0.7904612276220649
rbio1.3,27,1.102127041772319,0.3464149708460611,0.7903171889500994
rbio1.3,29,1.1033246895343019,nan,0.7998555774229378
rbio1.3,31,1.1027859001714073,nan,0.8006304140341005
rbio1.3,33,1.102092826993165,nan,0.8011622591836821
rbio1.3,35,1.103105920091126,nan,0.8955759089579775
rbio1.3,37,1.1027724182551413,nan,0.8967038936977387
rbio1.3,39,1.1028423053012657,nan,0.8975705329163238
rbio1.5,5,1.062938831758857,0.22642822732351592,0.6945465727058961
rbio1.5,7,1.0740061200665807,0.2507299456392866,0.7264760587317202
rbio1.5,9,1.0829847555610397,0.2570569928463645,0.7530472403607915
rbio1.5,11,1.088000257255197,0.2614740159353244,0.7570701421842779
rbio1.5,13,1.08974952461253,0.2614666697706456,0.771577078166928
rbio1.5,15,1.0897787144936901,0.2604901558992063,0.7719674757302719
rbio1.5,17,1.089828543603702,0.2602245449090746,0.7722526740775268
rbio1.5,19,1.0891318327923318,0.26021574834338046,0.773424205880551
rbio1.5,21,1.0961432462961,0.36927585134541985,0.8660870679059031
rbio1.5,23,1.0959008867227502,0.36990483486943393,0.8664659632365511
rbio1.5,25,1.1091926844563977,0.4045133445840682,0.8799561471671842
